project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment
False,False,True,False,5059,294,1,False,False,False,False,False,False,False,True,False,False,True,False,74,0,12000.0,73,0,227,195,26,340,294,0
False,True,False,False,3285,-64,1,False,False,False,False,False,False,False,True,False,False,False,True,2,0,2000.0,45,0,0,0,0,59,-64,0
False,False,True,False,4057,-56,1,False,False,False,False,False,False,False,True,False,False,True,False,75,0,12000.0,82,0,117391,117281,495,343,-56,0
False,False,True,False,5600,-56,1,False,False,False,False,False,False,False,True,False,False,True,False,76,0,12000.0,28,0,117391,117281,495,353,-50,1
False,True,False,False,2564,-56,1,False,False,False,False,True,False,False,False,False,False,True,False,77,0,2000.0,38,0,117391,117281,495,165,-56,0
False,True,False,False,1918,-56,1,False,False,False,False,True,False,False,False,False,False,True,False,78,0,1000.0,60,0,117391,117281,495,70,-56,0
False,False,True,False,1898,-56,1,False,False,False,False,True,False,False,False,False,False,True,False,79,0,3000.0,67,0,117391,117281,495,355,-50,2
True,False,False,False,3,270,1,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0.1,52,0,0,0,0,4,270,0
True,False,False,False,3,-69,1,False,False,False,True,False,False,False,False,False,False,False,True,21,0,0.1,39,0,7,6,0,8222,-55,1
True,False,False,False,3,-69,1,False,False,False,True,False,False,False,False,False,False,False,True,22,0,0.1,70,0,7,6,0,8423,-55,2
True,False,False,False,3,-69,1,False,False,False,True,False,False,False,False,False,False,False,True,23,0,0.1,47,0,7,6,0,4985,-69,0
True,False,False,False,3,-63,1,False,False,False,True,False,False,False,False,False,False,False,True,3,0,0.1,32,0,0,0,0,53,-50,1
False,False,True,False,3,-69,1,False,False,False,False,False,False,False,True,False,False,True,False,24,0,20000.0,36,0,7,6,0,7777,-69,0
False,False,True,False,3,-69,1,False,False,False,False,False,False,False,True,False,False,True,False,25,0,75000.0,86,0,7,6,0,9999,-55,2
False,False,True,False,3,-69,1,False,False,False,False,False,False,False,True,False,False,True,False,26,0,155000.0,44,0,7,6,0,4523,-55,3
False,False,True,False,1609,295,1,False,False,False,False,False,False,False,True,False,False,True,False,0,0,1000.0,11,0,0,0,0,1,295,0
True,False,False,False,1550,296,1,False,False,False,False,False,False,False,True,False,False,False,True,2,0,500.0,19,0,0,0,0,1,296,0
False,True,False,False,4931,285,1,False,False,False,False,False,False,True,False,False,False,False,True,0,0,20000.0,19,0,100,103,3,46,-61,1
False,False,False,True,2236,-66,1,False,False,False,False,False,False,True,False,False,False,True,False,11,0,1500.0,24,0,80,71,0,23,-66,0
False,True,False,False,3,296,1,False,False,False,False,False,False,True,False,False,False,False,True,9,0,500.0,20,0,0,0,0,9,296,0
True,False,False,False,3741,296,1,False,False,False,False,False,False,False,False,False,False,False,True,80,0,10000.0,38,0,0,0,0,165,296,0
False,True,False,False,6043,296,1,False,False,False,False,False,False,False,True,False,False,True,False,10,0,100000.0,50,0,0,0,0,1,296,0
False,True,False,False,7116,296,1,False,False,False,False,False,False,False,True,False,False,True,False,11,0,7000.0,14,0,0,0,0,3,296,0
False,True,False,False,7116,296,1,False,False,False,False,False,False,False,True,False,False,True,False,12,0,7000.0,13,0,0,0,0,4,-55,1
False,True,False,False,7116,-55,1,False,False,False,False,False,False,False,True,False,False,True,False,81,0,7000.0,122,0,117391,117281,495,372,-50,1
False,True,False,False,7116,-53,1,False,False,False,False,False,False,False,True,False,False,True,False,13,0,7000.0,43,0,117391,117281,495,11,-53,0
False,True,False,False,7021,298,1,False,False,False,False,False,False,False,True,False,False,True,False,14,0,7000.0,25,0,0,0,0,12,-48,3
False,True,False,False,7116,-53,1,False,False,False,False,False,False,False,True,False,False,True,False,15,0,7000.0,15,0,117391,117281,495,55,-53,0
False,True,False,False,7116,-99,1,False,False,False,False,False,False,False,True,False,False,True,False,82,0,3000.0,82,0,117391,117281,495,380,-99,0
False,True,False,False,7116,-62,1,False,False,False,False,False,False,False,True,False,False,True,False,12,0,3000.0,53,0,80,71,0,28,-62,0
False,True,False,False,7116,-62,1,False,False,False,False,False,False,False,True,False,False,True,False,13,0,3000.0,35,0,80,71,0,29,-50,1
False,True,False,False,7116,-62,1,False,False,False,False,False,False,False,True,False,False,True,False,14,0,3000.0,35,0,80,71,0,30,-62,0
False,True,False,False,7116,-59,1,False,False,False,False,False,False,False,True,False,False,True,False,6,0,3000.0,49,0,80,71,0,2393,-50,2
False,True,False,False,7116,-58,1,False,False,False,False,False,False,False,True,False,False,True,False,15,0,3000.0,17,0,80,71,0,32,-58,0
False,True,False,False,7116,31,1,False,False,False,False,False,False,False,True,False,False,True,False,0,0,3000.0,20,0,117391,117281,495,764,-42,1
False,True,False,False,7116,-56,1,False,False,False,False,False,False,False,True,False,False,True,False,27,0,3000.0,64,0,7,6,0,2001,-48,1
False,True,False,False,7116,-56,1,False,False,False,False,False,False,False,True,False,False,True,False,28,0,3000.0,37,0,7,6,0,2002,-55,2
False,True,False,False,7116,-45,1,False,False,False,False,False,False,False,True,False,False,True,False,16,0,3000.0,25,0,117391,117281,495,23,-48,1
False,True,False,False,7116,-45,1,False,False,False,False,False,False,False,True,False,False,True,False,83,0,3000.0,39,0,117391,117281,495,4,-55,2
False,True,False,False,7116,307,1,False,False,False,False,False,False,False,True,False,False,True,False,3,0,3000.0,9,0,0,0,0,4,307,0
False,True,False,False,7116,307,1,False,False,False,False,False,False,False,True,False,False,True,False,15,0,3000.0,76,0,6203,5966,135,614,-50,1
False,True,False,False,7116,32,1,False,False,False,False,False,False,False,True,False,False,True,False,84,0,3000.0,38,0,117391,117281,495,407,32,0
False,True,False,False,7116,32,1,False,False,False,False,False,False,False,True,False,False,True,False,85,0,3000.0,38,0,117391,117281,495,407,-33,1
False,True,False,False,7116,32,1,False,False,False,False,False,False,False,True,False,False,True,False,86,0,3000.0,28,0,117391,117281,495,408,-17,1
False,True,False,False,7116,307,1,False,False,False,False,False,False,False,True,False,False,True,False,7,0,3000.0,18,0,2,2,0,602,-49,1
False,True,False,False,7116,-55,1,False,False,False,False,False,False,False,True,False,False,True,False,29,0,3000.0,46,0,7,6,0,2004,-55,1
False,True,False,False,7116,-55,1,False,False,False,False,False,False,False,True,False,False,True,False,30,0,3000.0,49,0,7,6,0,2006,-55,1
False,True,False,False,7116,-55,1,False,False,False,False,False,False,False,True,False,False,True,False,31,0,3000.0,60,0,7,6,0,2007,-55,1
False,True,False,False,7116,-54,1,False,False,False,False,False,False,False,True,False,False,True,False,32,0,1500.0,74,0,7,6,0,2008,-55,2
False,True,False,False,7116,308,1,False,False,False,False,False,False,False,True,False,False,True,False,87,0,1500.0,49,0,0,0,0,164,-50,1
False,True,False,False,7116,308,1,False,False,False,False,False,False,False,True,False,False,True,False,0,0,1500.0,78,0,0,0,0,10589,308,0
False,True,False,False,7116,308,1,False,False,False,False,False,False,False,True,False,False,True,False,0,0,1500.0,6,0,0,0,0,2,-55,1
False,True,False,False,7116,-50,1,False,False,False,False,False,False,False,True,False,False,True,False,17,0,1500.0,57,0,117391,117281,495,45,-48,1
False,True,False,False,7116,33,1,False,False,False,False,False,False,False,True,False,False,True,False,88,0,1500.0,29,0,117391,117281,495,433,-48,6
False,True,False,False,7116,33,1,False,False,False,False,False,False,False,True,False,False,True,False,89,0,1500.0,51,0,117391,117281,495,445,-13,1
False,True,False,False,7116,33,1,False,False,False,False,False,False,False,True,False,False,True,False,8,0,1500.0,21,0,117391,117281,495,2562,-34,1
False,True,False,False,7171,33,1,False,False,False,False,False,False,False,True,False,False,True,False,90,0,1500.0,41,0,117391,117281,495,447,33,0
False,True,False,False,7116,33,1,False,False,False,False,False,False,False,True,False,False,True,False,91,0,1500.0,48,0,117391,117281,495,439,-45,1
False,True,False,False,7116,308,1,False,False,False,False,False,False,False,True,False,False,True,False,0,0,1500.0,10,0,0,0,0,1,308,0
False,True,False,False,7116,308,1,False,False,False,False,False,False,False,True,False,False,True,False,1,0,1500.0,4,0,0,0,0,1,308,0
False,True,False,False,4840,-8,1,False,False,False,False,False,True,False,False,False,False,True,False,92,0,3200.0,22,0,117391,117281,495,450,-8,0
True,False,False,False,37,-49,1,False,False,False,False,False,False,False,False,True,False,True,False,93,0,1.0,54,0,117391,117281,495,1,-49,0
True,False,False,False,300,-53,1,False,False,False,False,True,False,False,False,False,False,True,False,16,0,200.0,26,0,80,71,0,42,-53,0
True,False,False,False,300,-49,1,False,False,False,False,True,False,False,False,False,False,True,False,94,0,200.0,71,0,117391,117281,495,10,-49,0
True,False,False,False,1440,-49,1,False,False,False,False,True,False,False,False,False,False,True,False,95,0,200.0,62,0,117391,117281,495,4,-49,0
True,False,False,False,772,-49,1,True,False,False,False,False,False,False,False,False,True,False,False,96,0,150.0,65,0,117391,117281,495,3,-49,0
True,False,False,False,4024,-53,1,False,False,False,True,False,False,False,False,False,False,True,False,17,0,500.0,83,0,80,71,0,41,-17,1
False,True,False,False,759,-53,1,False,False,False,False,False,True,False,False,False,True,False,False,18,0,1000.0,92,0,80,71,0,36,-53,0
True,False,False,False,364,-53,1,True,False,False,False,False,False,False,False,False,True,False,False,19,0,100.0,40,0,80,71,0,43,-50,1
True,False,False,False,2768,-26,1,False,False,False,True,False,False,False,False,False,True,False,False,97,0,1000.0,4,0,117391,117281,495,455,-26,0
True,False,False,False,759,-49,1,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,28,0,0,0,0,11,-49,0
False,True,False,False,737,-53,1,False,False,True,False,False,False,False,False,False,False,True,False,20,0,1263.43,51,0,80,71,0,50,-53,0
True,False,False,False,4261,309,1,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1500.0,60,0,0,0,0,172,-50,4
True,False,False,False,4170,22,1,False,False,False,True,False,False,False,False,False,False,True,False,98,0,1000.0,78,0,117391,117281,495,454,22,0
False,True,False,False,2648,-53,1,False,False,False,False,False,False,False,True,False,False,True,False,33,0,1001.0,34,0,7,6,0,3004,-53,0
True,False,False,False,3,310,1,False,False,False,False,False,False,False,True,False,True,False,False,4,0,1500.0,18,0,69,46,10,3,310,0
True,False,False,False,3005,310,1,False,False,False,True,False,False,False,False,False,False,True,False,1,0,200.0,38,0,0,0,0,165,-20,2
True,False,False,False,2980,310,1,False,False,False,True,False,False,False,False,False,False,False,True,2,0,200.0,68,0,0,0,0,157,-33,1
True,False,False,False,4653,-40,1,False,False,False,True,False,False,False,False,False,False,False,True,3,0,200.0,45,0,0,0,0,181,-50,1
True,False,False,False,3066,-40,1,False,False,False,True,False,False,False,False,False,False,True,False,4,0,200.0,64,0,0,0,0,182,-50,1
False,True,False,False,3123,304,1,False,False,False,False,False,True,False,False,False,False,True,False,99,0,3200.0,48,0,0,0,0,458,304,0
True,False,False,False,2934,-23,1,False,False,False,True,False,False,False,False,False,False,False,True,0,0,200.0,18,0,0,0,0,0,-23,0
True,False,False,False,2929,312,1,False,False,False,True,False,False,False,False,False,False,False,True,34,0,200.0,73,0,7,6,0,2423,312,0
False,True,False,False,508,-39,1,False,False,False,False,False,True,False,False,False,False,True,False,5,0,300.0,83,0,0,0,0,104,-21,1
False,True,False,False,489,-23,1,False,False,False,False,False,False,False,True,False,True,False,False,100,0,0.0,61,0,0,0,0,285,-23,0
False,False,True,False,3,312,1,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0.0,2,0,0,0,0,13,312,0
False,False,True,False,700,313,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,123.0,27,0,2,2,0,244,-30,1
True,False,False,False,3,313,1,False,False,False,False,False,False,False,True,False,True,False,False,101,0,500.0,82,0,0,0,0,465,-41,1
True,False,False,False,4706,313,1,False,False,False,False,False,False,False,True,False,True,False,False,102,0,600.0,51,0,0,0,0,463,-49,1
False,False,True,False,3013,313,1,False,False,False,False,False,False,False,True,False,False,False,True,1,0,5000.0,2,0,0,0,0,14,313,0
True,False,False,False,267,228,1,True,False,False,False,False,False,False,False,False,False,False,True,2,0,10.0,11,0,0,0,0,5,0,1
True,False,False,False,3,314,1,False,False,False,False,False,False,True,False,False,False,False,True,0,0,12.0,3,0,0,0,0,1,-49,2
True,False,False,False,3,-21,1,False,False,False,False,False,False,True,False,False,False,False,True,6,0,12.0,35,0,0,0,0,191,-33,3
True,False,False,False,3,-44,1,False,False,False,False,False,False,True,False,False,False,False,True,7,0,12.0,35,0,0,0,0,192,-48,2
False,True,False,False,3,314,1,False,False,False,False,False,False,False,True,False,True,False,False,3,0,1499.85,2,0,0,0,0,15,314,0
False,True,False,False,374,314,1,False,False,False,False,False,False,False,True,False,False,False,True,4,0,1000.0,2,0,0,0,0,16,314,0
False,True,False,False,3692,-43,1,False,False,False,False,False,False,False,True,False,False,False,True,8,0,3000.0,36,0,0,0,0,116,-43,0
True,False,False,False,3,-43,1,False,True,False,False,False,False,False,False,False,False,True,False,103,0,300.0,4,0,0,0,0,469,-48,1
False,True,False,False,3666,315,1,False,False,False,False,False,False,False,True,False,False,True,False,5,0,2000.0,11,0,0,0,0,17,-15,2
False,True,False,False,907,-42,1,False,False,False,False,False,False,False,True,False,False,False,True,104,0,1000.0,4,0,0,0,0,479,-42,0
False,True,False,False,2625,-31,1,False,False,False,False,False,False,False,True,False,False,True,False,105,0,4000.0,64,0,117391,117281,495,477,-31,0
False,True,False,False,1221,-115,1,False,False,False,False,False,True,False,False,False,False,True,False,106,0,4000.0,41,0,117391,117281,495,115,-115,0
False,True,False,False,2375,316,1,False,False,False,False,False,False,False,True,False,False,True,False,107,0,4000.0,45,0,6203,5966,135,411,-39,1
True,False,False,False,2667,316,1,False,False,False,False,False,True,False,False,False,False,True,False,5,0,240.0,45,0,0,0,0,4,-48,1
True,False,False,False,2667,-42,1,False,False,False,False,False,True,False,False,False,False,True,False,9,0,240.0,28,0,0,0,0,197,-48,1
True,False,False,False,2667,-41,1,False,False,False,False,False,True,False,False,False,False,True,False,21,0,240.0,106,0,80,71,0,53,-41,0
False,False,True,False,1889,317,1,False,False,False,False,False,False,False,True,False,False,True,False,108,0,5000.0,83,0,49,31,1,485,-47,1
False,False,True,False,2438,-243,1,False,False,False,False,False,False,False,True,False,False,True,False,6,0,800.0,3,0,69,46,10,1,-603,1
False,False,True,False,3,-45,1,True,False,False,False,False,False,False,False,False,False,True,False,35,0,16950.96,48,0,7,6,0,5434,-47,2
False,False,True,False,3,-45,1,True,False,False,False,False,False,False,False,False,False,True,False,36,0,16950.96,33,0,7,6,0,6001,-45,0
True,False,False,False,3045,-45,1,False,False,False,True,False,False,False,False,False,False,True,False,37,0,200.0,38,0,7,6,0,4530,-45,0
True,False,False,False,3424,-15,1,False,False,False,True,False,False,False,False,False,False,False,True,109,0,200.0,41,0,117391,117281,495,498,-37,1
True,False,False,False,2283,-15,1,True,False,False,False,False,False,False,False,False,False,True,False,110,0,100.0,44,0,117391,117281,495,58,-33,1
True,False,False,False,43269,-14,1,True,False,False,False,False,False,False,False,False,True,False,False,0,0,100.0,32,0,117391,117281,495,367,-40,1
True,False,False,False,3260,-14,1,False,False,False,True,False,False,False,False,False,False,True,False,111,0,500.0,31,0,117391,117281,495,503,-34,1
False,True,False,False,332,-37,1,False,False,False,False,False,True,False,False,False,False,True,False,112,0,150.0,38,0,227,195,26,413,-37,0
False,True,False,False,243,321,1,False,True,False,False,False,False,False,False,False,False,True,False,7,0,150.0,45,0,69,46,10,411,321,0
True,False,False,False,146,-33,1,True,False,False,False,False,False,False,False,False,False,True,False,113,0,100.0,24,0,117391,117281,495,412,-33,0
False,False,True,False,3916,-34,1,False,False,False,False,True,False,False,False,False,False,True,False,114,0,12800.0,19,0,117391,117281,495,506,-34,0
True,False,False,False,3485,-73,1,False,False,False,True,False,False,False,False,False,False,False,True,0,0,200.0,29,0,9,9,5,3,-73,0
True,False,False,False,3490,321,1,False,False,False,True,False,False,False,False,False,False,False,True,0,0,200.0,10,0,0,0,0,1,321,0
